id_prod,date,session_id,client_id,price,categ,sex,birth
1_260,2022-02-23 02:51:07.014935,s_169438,c_1609,17.63,c_1,True,42
1_260,2022-01-25 16:33:25.224457,s_155058,c_1609,17.63,c_1,True,42
1_260,2021-03-04 13:56:42.929971,s_1635,c_1609,17.63,c_1,True,42
1_260,2022-02-20 19:58:26.447982,s_168278,c_1609,17.63,c_1,True,42
0_1438,2022-01-26 16:36:32.545612,s_155545,c_1609,9.31,c_0,True,42
0_1438,2021-09-29 11:56:12.611419,s_97391,c_1609,9.31,c_0,True,42
0_1438,2021-03-04 04:45:58.090861,s_1468,c_1609,9.31,c_0,True,42
0_1438,2021-03-24 12:34:03.374338,s_10803,c_1609,9.31,c_0,True,42
0_1438,2021-12-16 06:48:03.913265,s_135120,c_1609,9.31,c_0,True,42
0_1438,2021-08-06 11:33:16.346881,s_72104,c_1609,9.31,c_0,True,42
0_1438,2022-02-21 16:35:47.657347,s_168705,c_1609,9.31,c_0,True,42
0_1438,2021-03-03 15:50:45.793113,s_1236,c_1609,9.31,c_0,True,42
0_1438,2021-10-12 02:34:49.240003,s_103501,c_1609,9.31,c_0,True,42
0_1438,2021-05-24 06:05:35.259458,s_38735,c_1609,9.31,c_0,True,42
0_1438,2021-04-04 18:32:30.398735,s_15974,c_1609,9.31,c_0,True,42
0_1438,2021-04-03 19:48:17.454823,s_15547,c_1609,9.31,c_0,True,42
0_1438,2021-06-28 11:25:02.740243,s_54994,c_1609,9.31,c_0,True,42
0_1438,2022-01-14 11:22:00.638069,s_149656,c_1609,9.31,c_0,True,42
0_1438,2021-03-21 18:32:28.492880,s_9569,c_1609,9.31,c_0,True,42
0_1438,2021-10-10 10:22:42.027502,s_102704,c_1609,9.31,c_0,True,42
0_1438,2021-08-23 19:45:33.986564,s_79755,c_1609,9.31,c_0,True,42
0_1438,2022-02-28 23:50:29.952672,s_172415,c_1609,9.31,c_0,True,42
0_1438,2021-08-17 12:52:39.764614,s_76959,c_1609,9.31,c_0,True,42
0_1438,2021-05-27 16:36:27.260491,s_40318,c_1609,9.31,c_0,True,42
0_1438,2021-04-16 22:17:34.819748,s_21564,c_1609,9.31,c_0,True,42
0_1438,2021-08-13 11:03:14.208071,s_75154,c_1609,9.31,c_0,True,42
0_1438,2021-09-13 16:51:08.599228,s_89374,c_1609,9.31,c_0,True,42
0_1438,2021-08-13 19:31:23.633481,s_75306,c_1609,9.31,c_0,True,42
0_1438,2021-09-30 12:36:05.630558,s_97920,c_1609,9.31,c_0,True,42
0_1438,2021-05-25 04:19:12.865612,s_39171,c_1609,9.31,c_0,True,42
0_1438,2021-07-14 03:30:52.732365,s_62000,c_1609,9.31,c_0,True,42
0_1438,2021-07-11 04:49:39.179574,s_60699,c_1609,9.31,c_0,True,42
0_1438,2022-01-15 12:59:28.667833,s_150189,c_1609,9.31,c_0,True,42
0_1438,2021-10-01 20:10:31.071078,s_98583,c_1609,9.31,c_0,True,42
0_1438,2022-01-08 00:03:28.090302,s_146556,c_1609,9.31,c_0,True,42
0_1438,2022-01-04 06:59:23.196628,s_144726,c_1609,9.31,c_0,True,42
0_1438,2021-12-18 16:12:18.046917,s_136315,c_1609,9.31,c_0,True,42
0_1438,2022-01-18 10:05:37.413024,s_151596,c_1609,9.31,c_0,True,42
0_1438,2021-04-04 21:25:32.575567,s_16038,c_1609,9.31,c_0,True,42
0_1438,2022-01-31 19:13:15.566221,s_157988,c_1609,9.31,c_0,True,42
0_1438,2021-08-22 04:01:53.265990,s_79021,c_1609,9.31,c_0,True,42
0_1438,2022-02-03 01:10:44.279326,s_159124,c_1609,9.31,c_0,True,42
0_1438,2021-09-03 08:57:32.473554,s_84423,c_1609,9.31,c_0,True,42
0_1438,2022-02-08 18:31:53.657701,s_162050,c_1609,9.31,c_0,True,42
0_1438,2022-01-05 05:10:48.078006,s_145182,c_1609,9.31,c_0,True,42
0_1438,2021-11-10 02:10:18.030313,s_117331,c_1609,9.31,c_0,True,42
0_1438,2021-09-16 03:10:13.946690,s_90576,c_1609,9.31,c_0,True,42
0_1438,2022-02-27 19:20:59.486826,s_171827,c_1609,9.31,c_0,True,42
0_1438,2021-09-11 05:41:44.703242,s_88154,c_1609,9.31,c_0,True,42
0_1557,2021-03-26 21:04:27.985968,s_11890,c_1609,6.99,c_0,True,42
0_1557,2021-03-07 05:22:27.451926,s_2893,c_1609,6.99,c_0,True,42
0_1557,2021-12-06 20:17:40.823204,s_130436,c_1609,6.99,c_0,True,42
0_1557,2021-06-02 01:29:17.493566,s_42821,c_1609,6.99,c_0,True,42
0_1557,2021-10-16 03:47:37.027623,s_105416,c_1609,6.99,c_0,True,42
0_1557,2021-06-28 21:05:41.148269,s_55200,c_1609,6.99,c_0,True,42
0_1557,2022-01-07 14:55:04.358001,s_146371,c_1609,6.99,c_0,True,42
0_1557,2021-07-08 15:12:27.785048,s_59589,c_1609,6.99,c_0,True,42
0_1557,2021-09-09 02:28:01.269276,s_87097,c_1609,6.99,c_0,True,42
0_1557,2022-02-09 05:21:00.828647,s_162289,c_1609,6.99,c_0,True,42
0_1557,2021-09-10 09:45:39.655950,s_87718,c_1609,6.99,c_0,True,42
0_1557,2021-07-09 17:54:53.284917,s_60087,c_1609,6.99,c_0,True,42
0_1557,2022-01-26 03:44:18.831873,s_155289,c_1609,6.99,c_0,True,42
0_1557,2021-09-08 23:45:55.093275,s_87049,c_1609,6.99,c_0,True,42
1_585,2021-05-06 08:19:54.082723,s_30627,c_1609,19.99,c_1,True,42
1_585,2021-09-27 19:36:53.846356,s_96492,c_1609,19.99,c_1,True,42
1_585,2021-03-05 03:37:14.978354,s_1911,c_1609,19.99,c_1,True,42
1_585,2021-12-06 19:42:41.922525,s_130420,c_1609,19.99,c_1,True,42
1_585,2021-11-09 05:42:19.470463,s_116931,c_1609,19.99,c_1,True,42
1_585,2022-01-10 14:48:51.797702,s_147807,c_1609,19.99,c_1,True,42
1_585,2021-08-27 21:06:03.883009,s_81542,c_1609,19.99,c_1,True,42
0_1437,2021-11-30 22:30:21.700737,s_127508,c_1609,3.99,c_0,True,42
0_1437,2022-01-30 17:23:22.288482,s_157509,c_1609,3.99,c_0,True,42
0_1437,2022-01-25 15:00:32.566746,s_155039,c_1609,3.99,c_0,True,42
0_1437,2021-10-07 04:22:43.376545,s_101166,c_1609,3.99,c_0,True,42
0_1437,2021-03-08 01:03:04.822981,s_3244,c_1609,3.99,c_0,True,42
0_1437,2021-10-10 13:12:45.719480,s_102780,c_1609,3.99,c_0,True,42
0_1437,2021-05-10 15:51:07.008395,s_32625,c_1609,3.99,c_0,True,42
0_1437,2021-06-25 20:04:38.768937,s_53747,c_1609,3.99,c_0,True,42
0_1437,2021-06-08 16:52:22.087098,s_45871,c_1609,3.99,c_0,True,42
0_1437,2021-09-29 00:49:03.314898,s_97133,c_1609,3.99,c_0,True,42
0_1437,2021-05-19 04:07:47.093481,s_36459,c_1609,3.99,c_0,True,42
0_1437,2021-04-23 07:19:04.812312,s_24491,c_1609,3.99,c_0,True,42
0_1437,2021-05-23 01:54:52.091118,s_38226,c_1609,3.99,c_0,True,42
0_1437,2021-12-07 03:14:04.539920,s_130575,c_1609,3.99,c_0,True,42
0_1437,2021-07-12 00:37:30.666527,s_61065,c_1609,3.99,c_0,True,42
0_1437,2022-01-15 20:25:28.596230,s_150332,c_1609,3.99,c_0,True,42
0_1437,2022-01-11 12:28:15.076727,s_148232,c_1609,3.99,c_0,True,42
0_1437,2021-08-04 19:48:42.253307,s_71396,c_1609,3.99,c_0,True,42
0_1437,2021-06-22 06:23:22.975583,s_52076,c_1609,3.99,c_0,True,42
0_1437,2021-11-21 23:20:02.487914,s_123108,c_1609,3.99,c_0,True,42
0_1437,2021-09-05 16:31:14.866606,s_85455,c_1609,3.99,c_0,True,42
0_1437,2021-06-08 01:08:36.660702,s_45580,c_1609,3.99,c_0,True,42
0_1437,2021-11-16 15:15:21.381943,s_120534,c_1609,3.99,c_0,True,42
0_1437,2021-05-19 00:19:00.852920,s_36393,c_1609,3.99,c_0,True,42
0_1437,2021-08-14 10:43:45.060136,s_75583,c_1609,3.99,c_0,True,42
0_1354,2021-09-20 03:08:42.970015,s_92546,c_1609,7.02,c_0,True,42
0_1354,2022-01-05 09:05:16.573123,s_145252,c_1609,7.02,c_0,True,42
0_1354,2021-05-19 20:08:02.691235,s_36769,c_1609,7.02,c_0,True,42
0_1354,2021-05-15 20:19:31.764868,s_34986,c_1609,7.02,c_0,True,42
0_1354,2021-10-22 07:08:48.181543,s_108382,c_1609,7.02,c_0,True,42
0_1354,2022-02-04 07:00:30.312891,s_159732,c_1609,7.02,c_0,True,42
0_1354,2022-02-07 12:58:28.740146,s_161400,c_1609,7.02,c_0,True,42
0_1354,2021-12-06 08:46:59.445995,s_130201,c_1609,7.02,c_0,True,42
0_1354,2021-03-19 15:06:33.578525,s_8554,c_1609,7.02,c_0,True,42
0_1354,2021-04-27 05:18:33.491984,s_26373,c_1609,7.02,c_0,True,42
0_1354,2021-11-23 15:17:40.736792,s_123928,c_1609,7.02,c_0,True,42
0_1354,2021-05-28 15:58:33.178684,s_40775,c_1609,7.02,c_0,True,42
0_1354,2021-07-26 22:06:38.179564,s_67550,c_1609,7.02,c_0,True,42
0_1354,2021-10-08 09:19:29.874821,s_101719,c_1609,7.02,c_0,True,42
0_1354,2021-12-09 14:58:30.200661,s_131838,c_1609,7.02,c_0,True,42
0_1354,2021-06-14 01:46:02.533822,s_48353,c_1609,7.02,c_0,True,42
0_1354,2021-07-01 17:30:39.182583,s_56488,c_1609,7.02,c_0,True,42
0_1354,2021-12-17 03:55:51.098389,s_135543,c_1609,7.02,c_0,True,42
0_2080,2022-02-10 06:14:45.987895,s_162809,c_1609,12.76,c_0,True,42
0_2080,2021-03-13 14:39:22.060280,s_5768,c_1609,12.76,c_0,True,42
0_2080,2021-03-07 03:19:03.627517,s_2856,c_1609,12.76,c_0,True,42
0_2080,2021-11-17 20:35:19.587596,s_121146,c_1609,12.76,c_0,True,42
0_2080,2021-10-20 04:30:07.080616,s_107393,c_1609,12.76,c_0,True,42
0_2080,2021-08-19 21:14:38.271971,s_78024,c_1609,12.76,c_0,True,42
0_2080,2021-05-05 01:44:14.288849,s_30033,c_1609,12.76,c_0,True,42
1_365,2022-02-05 17:01:15.277363,s_160444,c_1609,13.99,c_1,True,42
1_365,2021-12-23 05:36:26.422177,s_138606,c_1609,13.99,c_1,True,42
1_365,2021-06-15 20:58:22.659654,s_49165,c_1609,13.99,c_1,True,42
1_365,2021-08-14 08:58:45.926424,s_75542,c_1609,13.99,c_1,True,42
1_365,2021-07-08 10:52:17.785680,s_59503,c_1609,13.99,c_1,True,42
1_365,2021-07-05 05:22:07.909002,s_58071,c_1609,13.99,c_1,True,42
1_365,2021-12-05 22:20:45.183506,s_129981,c_1609,13.99,c_1,True,42
1_365,2021-07-25 20:12:54.965415,s_67087,c_1609,13.99,c_1,True,42
1_365,2021-11-01 23:10:34.385668,s_113419,c_1609,13.99,c_1,True,42
1_365,2021-06-24 09:03:29.118383,s_53058,c_1609,13.99,c_1,True,42
1_365,2021-03-18 11:49:15.808156,s_8025,c_1609,13.99,c_1,True,42
1_365,2021-05-17 09:34:06.387337,s_35651,c_1609,13.99,c_1,True,42
1_365,2021-04-12 09:27:54.444526,s_19494,c_1609,13.99,c_1,True,42
0_1432,2021-06-24 17:51:07.839245,s_53222,c_1609,15.36,c_0,True,42
0_1432,2021-12-23 10:43:29.277853,s_138723,c_1609,15.36,c_0,True,42
0_1432,2021-08-06 16:51:27.569147,s_72196,c_1609,15.36,c_0,True,42
0_1432,2021-11-14 07:56:32.749785,s_119433,c_1609,15.36,c_0,True,42
0_1432,2021-08-12 03:46:43.699501,s_74587,c_1609,15.36,c_0,True,42
0_1432,2022-02-20 17:04:04.586351,s_168216,c_1609,15.36,c_0,True,42
0_1432,2021-05-30 12:17:53.618956,s_41646,c_1609,15.36,c_0,True,42
0_1432,2021-09-27 19:50:04.742047,s_96496,c_1609,15.36,c_0,True,42
0_1432,2021-03-16 07:07:11.460503,s_7008,c_1609,15.36,c_0,True,42
0_1432,2021-07-27 08:34:12.079870,s_67737,c_1609,15.36,c_0,True,42
0_1432,2021-07-24 14:51:04.233299,s_66585,c_1609,15.36,c_0,True,42
0_1432,2022-02-06 13:32:21.104495,s_160866,c_1609,15.36,c_0,True,42
0_1432,2021-09-24 20:44:54.389977,s_94940,c_1609,15.36,c_0,True,42
0_1432,2021-12-09 11:46:48.180010,s_131770,c_1609,15.36,c_0,True,42
0_1432,2021-12-06 01:30:48.526189,s_130038,c_1609,15.36,c_0,True,42
0_1432,2021-12-18 21:54:46.615269,s_136418,c_1609,15.36,c_0,True,42
0_1432,2021-08-04 20:05:20.680144,s_71395,c_1609,15.36,c_0,True,42
0_1432,2021-12-14 01:15:55.857985,s_133997,c_1609,15.36,c_0,True,42
0_1432,2021-05-28 23:12:48.635224,s_40924,c_1609,15.36,c_0,True,42
0_1432,2021-11-01 09:00:22.510564,s_113116,c_1609,15.36,c_0,True,42
0_1432,2022-01-21 02:38:21.811909,s_152875,c_1609,15.36,c_0,True,42
0_1432,2021-12-07 03:35:35.910492,s_130575,c_1609,15.36,c_0,True,42
0_1432,2021-08-03 05:17:52.128291,s_70710,c_1609,15.36,c_0,True,42
0_1432,2021-03-12 20:53:38.095272,s_5459,c_1609,15.36,c_0,True,42
0_1432,2021-06-29 11:05:00.985599,s_55472,c_1609,15.36,c_0,True,42
0_1432,2021-08-11 01:36:36.663632,s_74107,c_1609,15.36,c_0,True,42
0_1432,2022-02-20 02:37:03.215066,s_167886,c_1609,15.36,c_0,True,42
0_1432,2022-01-26 04:47:37.628443,s_155309,c_1609,15.36,c_0,True,42
0_1432,2021-08-16 21:28:01.370234,s_76692,c_1609,15.36,c_0,True,42
0_1432,2021-10-19 00:15:24.776277,s_106838,c_1609,15.36,c_0,True,42
0_1804,2022-01-26 15:39:49.385972,s_155523,c_1609,16.95,c_0,True,42
0_1804,2021-10-16 22:05:46.313912,s_105819,c_1609,16.95,c_0,True,42
0_1804,2021-10-11 16:40:15.619441,s_103318,c_1609,16.95,c_0,True,42
0_1804,2021-06-02 22:38:35.395469,s_43227,c_1609,16.95,c_0,True,42
0_1804,2022-02-01 06:48:55.665948,s_158240,c_1609,16.95,c_0,True,42
0_1804,2021-10-16 10:08:05.687253,s_105560,c_1609,16.95,c_0,True,42
1_392,2021-07-12 21:34:24.546828,s_61442,c_1609,18.11,c_1,True,42
1_392,2021-04-16 01:17:26.958300,s_21158,c_1609,18.11,c_1,True,42
1_392,2022-02-12 00:54:09.157551,s_163748,c_1609,18.11,c_1,True,42
1_392,2021-06-22 08:05:41.077273,s_52110,c_1609,18.11,c_1,True,42
1_392,2021-05-29 15:46:38.090776,s_41241,c_1609,18.11,c_1,True,42
1_392,2021-12-29 22:02:51.737670,s_142043,c_1609,18.11,c_1,True,42
1_392,2021-09-09 12:59:39.819841,s_87297,c_1609,18.11,c_1,True,42
1_392,2021-07-09 17:10:26.569472,s_60081,c_1609,18.11,c_1,True,42
1_392,2021-06-25 05:58:59.272486,s_53448,c_1609,18.11,c_1,True,42
1_392,2022-01-23 23:50:16.128771,s_154252,c_1609,18.11,c_1,True,42
1_392,2021-11-04 15:57:31.071332,s_114706,c_1609,18.11,c_1,True,42
1_392,2022-01-22 17:35:44.520640,s_153621,c_1609,18.11,c_1,True,42
1_392,2021-04-24 11:27:37.842669,s_25044,c_1609,18.11,c_1,True,42
1_392,2021-04-27 01:57:16.897792,s_26306,c_1609,18.11,c_1,True,42
1_392,2021-08-31 03:03:37.006195,s_82958,c_1609,18.11,c_1,True,42
1_392,2021-11-23 19:04:55.880625,s_124006,c_1609,18.11,c_1,True,42
1_392,2021-12-12 21:37:48.444965,s_133431,c_1609,18.11,c_1,True,42
1_392,2021-07-18 20:03:45.325866,s_64112,c_1609,18.11,c_1,True,42
1_392,2021-12-23 04:17:41.762194,s_138587,c_1609,18.11,c_1,True,42
1_392,2021-12-14 13:23:37.576707,s_134240,c_1609,18.11,c_1,True,42
1_392,2021-09-06 02:59:37.848050,s_85685,c_1609,18.11,c_1,True,42
1_392,2021-03-26 13:02:45.804927,s_11754,c_1609,18.11,c_1,True,42
1_392,2022-02-06 18:52:07.280483,s_160996,c_1609,18.11,c_1,True,42
0_1556,2021-10-28 21:02:12.574184,s_111485,c_1609,18.91,c_0,True,42
0_1556,2022-01-18 09:04:40.794117,s_151574,c_1609,18.91,c_0,True,42
0_1556,2021-04-24 01:14:22.948681,s_24840,c_1609,18.91,c_0,True,42
0_1556,2021-11-08 08:08:12.759247,s_116499,c_1609,18.91,c_0,True,42
0_1556,2021-10-18 20:22:17.737665,s_106754,c_1609,18.91,c_0,True,42
0_1556,2021-09-19 00:43:36.628169,s_91992,c_1609,18.91,c_0,True,42
0_1556,2021-09-15 12:12:20.948675,s_90282,c_1609,18.91,c_0,True,42
0_1556,2021-09-22 08:37:11.155942,s_93645,c_1609,18.91,c_0,True,42
0_1556,2021-08-31 05:55:51.869066,s_83018,c_1609,18.91,c_0,True,42
0_1556,2021-06-19 03:01:24.880466,s_50628,c_1609,18.91,c_0,True,42
0_1556,2021-12-03 00:25:16.295265,s_128549,c_1609,18.91,c_0,True,42
0_1556,2021-05-19 11:41:50.493999,s_36604,c_1609,18.91,c_0,True,42
0_1556,2021-03-22 15:05:25.129228,s_9948,c_1609,18.91,c_0,True,42
0_1556,2021-06-26 07:26:18.122558,s_53968,c_1609,18.91,c_0,True,42
0_1556,2021-12-23 04:20:23.124078,s_138587,c_1609,18.91,c_0,True,42
0_1556,2022-01-02 09:32:28.821766,s_143802,c_1609,18.91,c_0,True,42
0_1556,2022-02-22 22:05:24.934587,s_169341,c_1609,18.91,c_0,True,42
0_1556,2021-10-08 10:34:28.246212,s_101746,c_1609,18.91,c_0,True,42
0_1556,2021-12-18 23:21:47.116202,s_136459,c_1609,18.91,c_0,True,42
0_1556,2021-05-25 19:11:46.227733,s_39457,c_1609,18.91,c_0,True,42
0_1586,2021-08-06 18:38:40.078479,s_72225,c_1609,12.71,c_0,True,42
0_1586,2021-04-05 11:51:51.030617,s_16310,c_1609,12.71,c_0,True,42
0_1586,2021-07-10 09:34:49.312345,s_60384,c_1609,12.71,c_0,True,42
0_1586,2021-04-30 01:54:34.468684,s_27735,c_1609,12.71,c_0,True,42
0_1586,2021-09-10 23:17:17.306357,s_87993,c_1609,12.71,c_0,True,42
0_1586,2021-05-18 21:23:58.665863,s_36328,c_1609,12.71,c_0,True,42
0_1586,2021-12-30 08:53:45.865018,s_142258,c_1609,12.71,c_0,True,42
0_1586,2021-04-13 09:36:08.643666,s_19960,c_1609,12.71,c_0,True,42
0_1586,2021-06-20 02:09:01.675491,s_51088,c_1609,12.71,c_0,True,42
0_1586,2021-09-17 05:49:19.346851,s_91101,c_1609,12.71,c_0,True,42
0_1586,2021-04-19 18:25:42.756925,s_22846,c_1609,12.71,c_0,True,42
0_1586,2021-06-01 06:20:00.756033,s_42450,c_1609,12.71,c_0,True,42
0_1586,2021-04-20 01:32:19.141052,s_22978,c_1609,12.71,c_0,True,42
0_1586,2021-08-18 04:37:38.119064,s_77274,c_1609,12.71,c_0,True,42
0_1586,2021-03-02 13:02:15.808644,s_739,c_1609,12.71,c_0,True,42
0_1586,2021-10-03 20:11:43.679694,s_99535,c_1609,12.71,c_0,True,42
0_1586,2021-10-30 00:01:41.314112,s_112036,c_1609,12.71,c_0,True,42
0_1586,2021-11-10 12:27:25.619465,s_117517,c_1609,12.71,c_0,True,42
0_1586,2021-04-15 15:09:12.399990,s_20971,c_1609,12.71,c_0,True,42
0_1586,2021-07-14 19:46:37.601769,s_62317,c_1609,12.71,c_0,True,42
0_1586,2021-04-22 00:02:07.863819,s_23873,c_1609,12.71,c_0,True,42
0_1773,2021-05-07 23:31:38.267145,s_31379,c_1609,10.99,c_0,True,42
0_1486,2021-12-26 03:42:19.768129,s_140132,c_1609,4.89,c_0,True,42
0_1486,2021-04-10 08:58:31.926887,s_18559,c_1609,4.89,c_0,True,42
0_1486,2021-09-27 12:50:22.222216,s_96344,c_1609,4.89,c_0,True,42
0_1486,2021-09-25 21:21:22.555540,s_95483,c_1609,4.89,c_0,True,42
0_1486,2021-06-25 11:57:14.351914,s_53555,c_1609,4.89,c_0,True,42
0_1486,2021-04-21 01:06:12.302596,s_23446,c_1609,4.89,c_0,True,42
0_1486,2021-09-03 16:00:39.686677,s_84565,c_1609,4.89,c_0,True,42
0_1486,2021-10-02 14:19:13.252131,s_98950,c_1609,4.89,c_0,True,42
0_1486,2021-06-23 21:47:23.018081,s_52835,c_1609,4.89,c_0,True,42
0_1486,2022-02-09 22:39:28.430240,s_162647,c_1609,4.89,c_0,True,42
0_1486,2022-02-20 22:34:49.486941,s_168340,c_1609,4.89,c_0,True,42
0_1486,2021-10-31 13:54:10.281551,s_112741,c_1609,4.89,c_0,True,42
0_1486,2021-10-02 03:06:35.771698,s_98728,c_1609,4.89,c_0,True,42
0_1486,2021-11-10 12:49:42.170830,s_117523,c_1609,4.89,c_0,True,42
0_1486,2021-10-05 10:36:11.995569,s_100319,c_1609,4.89,c_0,True,42
0_1486,2021-12-04 21:40:44.080080,s_129465,c_1609,4.89,c_0,True,42
0_1486,2021-11-13 02:02:52.968820,s_118803,c_1609,4.89,c_0,True,42
0_1486,2021-06-11 03:42:03.667109,s_46992,c_1609,4.89,c_0,True,42
0_1416,2021-05-30 20:17:08.175440,s_41800,c_1609,9.56,c_0,True,42
0_1416,2021-08-21 12:26:22.739877,s_78739,c_1609,9.56,c_0,True,42
0_1416,2021-03-16 09:13:42.588727,s_7054,c_1609,9.56,c_0,True,42
0_1416,2021-03-08 02:14:50.332765,s_3270,c_1609,9.56,c_0,True,42
0_1416,2021-10-07 00:32:08.975020,s_101088,c_1609,9.56,c_0,True,42
0_1416,2021-07-01 03:41:17.743248,s_56227,c_1609,9.56,c_0,True,42
0_1416,2021-09-25 17:00:24.666186,s_95394,c_1609,9.56,c_0,True,42
0_1416,2021-12-22 19:50:51.731732,s_138386,c_1609,9.56,c_0,True,42
0_1416,2022-01-24 05:07:24.045033,s_154371,c_1609,9.56,c_0,True,42
0_1416,2022-01-21 03:13:20.153478,s_152875,c_1609,9.56,c_0,True,42
0_1416,2021-10-28 05:50:27.321998,s_111204,c_1609,9.56,c_0,True,42
0_1416,2021-06-08 21:53:16.992626,s_45979,c_1609,9.56,c_0,True,42
0_1416,2021-05-17 22:00:13.364167,s_35901,c_1609,9.56,c_0,True,42
0_1416,2021-11-23 21:29:26.367265,s_124052,c_1609,9.56,c_0,True,42
0_1416,2021-05-22 15:59:40.192323,s_38027,c_1609,9.56,c_0,True,42
0_1416,2021-12-04 12:28:11.085658,s_129288,c_1609,9.56,c_0,True,42
0_1416,2022-01-15 13:15:17.423054,s_150189,c_1609,9.56,c_0,True,42
0_1416,2021-07-26 02:00:46.406430,s_67188,c_1609,9.56,c_0,True,42
0_1416,2021-11-24 03:11:42.874497,s_124195,c_1609,9.56,c_0,True,42
0_1416,2021-08-01 04:26:37.514151,s_69814,c_1609,9.56,c_0,True,42
0_1416,2021-03-27 23:32:49.446082,s_12386,c_1609,9.56,c_0,True,42
0_1416,2021-04-11 00:05:05.280675,s_18841,c_1609,9.56,c_0,True,42
0_1416,2022-01-14 14:02:22.459814,s_149718,c_1609,9.56,c_0,True,42
0_1416,2021-12-30 08:20:05.445391,s_142258,c_1609,9.56,c_0,True,42
0_1416,2021-11-04 04:22:43.576249,s_114486,c_1609,9.56,c_0,True,42
0_1416,2021-09-21 14:25:45.884932,s_93260,c_1609,9.56,c_0,True,42
0_1416,2021-10-08 12:28:49.911782,s_101780,c_1609,9.56,c_0,True,42
0_1386,2021-07-09 17:30:47.338917,s_60087,c_1609,13.16,c_0,True,42
0_1386,2021-07-14 21:55:36.203736,s_62350,c_1609,13.16,c_0,True,42
0_1386,2021-04-26 07:06:00.854421,s_25934,c_1609,13.16,c_0,True,42
0_1386,2021-04-24 13:46:20.827199,s_25088,c_1609,13.16,c_0,True,42
0_1386,2021-07-02 11:33:20.195068,s_56846,c_1609,13.16,c_0,True,42
0_1386,2022-02-08 18:01:54.912216,s_162045,c_1609,13.16,c_0,True,42
0_1386,2021-09-16 23:01:53.286866,s_90989,c_1609,13.16,c_0,True,42
0_1386,2021-08-26 02:17:13.465369,s_80712,c_1609,13.16,c_0,True,42
0_1386,2021-03-26 06:58:04.556012,s_11636,c_1609,13.16,c_0,True,42
0_1386,2021-12-13 05:12:30.352074,s_133594,c_1609,13.16,c_0,True,42
0_1386,2021-10-01 00:41:09.589490,s_98185,c_1609,13.16,c_0,True,42
0_1386,2022-01-14 17:38:38.989506,s_149798,c_1609,13.16,c_0,True,42
0_1386,2021-11-09 19:33:07.787780,s_117197,c_1609,13.16,c_0,True,42
0_1386,2021-12-16 17:12:59.068855,s_135337,c_1609,13.16,c_0,True,42
0_1386,2021-05-26 17:45:10.635518,s_39886,c_1609,13.16,c_0,True,42
0_1386,2021-12-10 11:55:25.217896,s_132274,c_1609,13.16,c_0,True,42
0_1386,2021-10-10 00:45:09.905188,s_102520,c_1609,13.16,c_0,True,42
0_1386,2021-07-05 08:16:28.928008,s_58132,c_1609,13.16,c_0,True,42
0_1386,2022-02-22 10:48:20.669001,s_169102,c_1609,13.16,c_0,True,42
0_1386,2021-12-27 00:38:51.846619,s_140569,c_1609,13.16,c_0,True,42
0_1386,2021-08-08 10:15:31.613940,s_72959,c_1609,13.16,c_0,True,42
0_1386,2021-06-10 13:56:59.729784,s_46740,c_1609,13.16,c_0,True,42
0_1386,2021-06-12 09:50:58.912646,s_47581,c_1609,13.16,c_0,True,42
0_1386,2021-05-19 11:11:43.488210,s_36603,c_1609,13.16,c_0,True,42
0_1386,2021-09-18 04:04:51.126279,s_91561,c_1609,13.16,c_0,True,42
0_1386,2021-11-05 00:16:41.913120,s_114857,c_1609,13.16,c_0,True,42
0_1386,2021-03-19 01:04:48.310432,s_8276,c_1609,13.16,c_0,True,42
0_1386,2021-03-10 16:46:23.327487,s_4459,c_1609,13.16,c_0,True,42
0_1140,2021-05-29 08:01:20.475435,s_41102,c_1609,3.73,c_0,True,42
0_1140,2021-10-08 16:10:45.867250,s_101868,c_1609,3.73,c_0,True,42
0_1140,2021-09-08 06:23:16.574991,s_86697,c_1609,3.73,c_0,True,42
0_1140,2021-12-24 16:04:21.350897,s_139361,c_1609,3.73,c_0,True,42
0_1140,2021-05-28 14:52:28.386310,s_40755,c_1609,3.73,c_0,True,42
0_1140,2021-07-17 05:48:13.728740,s_63364,c_1609,3.73,c_0,True,42
0_1140,2022-01-31 20:34:40.904036,s_158015,c_1609,3.73,c_0,True,42
0_1140,2021-08-20 03:08:44.272766,s_78135,c_1609,3.73,c_0,True,42
0_1140,2021-08-05 01:39:37.379596,s_71506,c_1609,3.73,c_0,True,42
0_1140,2021-08-12 09:27:31.371194,s_74691,c_1609,3.73,c_0,True,42
0_1140,2021-08-05 00:10:54.738302,s_71479,c_1609,3.73,c_0,True,42
0_1140,2021-03-29 06:58:32.275198,s_12986,c_1609,3.73,c_0,True,42
0_2119,2021-10-11 17:18:16.749682,s_103318,c_1609,9.99,c_0,True,42
0_2119,2021-09-20 11:59:19.253959,s_92741,c_1609,9.99,c_0,True,42
0_2119,2021-12-17 13:10:44.895481,s_135754,c_1609,9.99,c_0,True,42
0_2119,2021-07-25 21:00:56.605804,s_67099,c_1609,9.99,c_0,True,42
0_2119,2021-05-23 02:23:02.078727,s_38239,c_1609,9.99,c_0,True,42
0_2119,2021-11-16 09:01:07.753578,s_120415,c_1609,9.99,c_0,True,42
0_1450,2021-05-15 17:33:04.712475,s_34925,c_1609,7.43,c_0,True,42
